NB,H_BS,H_PRODUCT,HS_UPI,H_DVCS,TP_STATUS2,CANADA,CANADIAN_DERIVATIVE_STATUS,CLEARING_THRESHOLD_EXEEDED
53509930,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
54008182,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008316,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008317,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008318,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008319,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008320,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008321,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008322,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008324,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008327,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008330,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008331,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008371,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008373,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008374,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008375,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008376,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008377,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008401,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008402,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54008403,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54058901,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54058923,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54060825,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54064397,B,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54122768,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54122772,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54122773,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54122774,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54122775,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54122778,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54122780,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54122781,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
54286515,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
54618627,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
54675594,B,IRD_IRS,InterestRate:IRSwap:FixedFloat,,MKT_OP,,Y,
55539854,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
55750481,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
55806087,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
55963773,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleIndex,C                                                 ,MKT_OP,,Y,
56148079,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,,Y,
56151930,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
56152235,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
56535143,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
56543328,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
56658067,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
56823244,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56823532,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56823539,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56823780,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56823804,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56823813,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56823860,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56823874,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56823929,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56823972,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56824562,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
56824619,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
57057055,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,Y,Y,
57272506,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,,Y,
57346185,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,,Y,
57553344,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
57932930,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
57933076,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
58549478,B,IRD_IRS,InterestRate:IRSwap:FixedFloat,,MKT_OP,N,Y,
58955240,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
59605429,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleIndex,C                                                 ,MKT_OP,,Y,
59670712,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
59671057,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
59671110,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
59721201,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
59721299,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
59919660,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
60101039,B,IRD_IRS,InterestRate:IRSwap:FixedFloat,,MKT_OP,,Y,
60380734,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
60380922,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,N,Y,
60381277,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,N,Y,
60557930,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,Y,Y,
60722818,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
60774000,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
60775719,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,Y,Y,
60775872,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,N,Y,
60779592,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,N,Y,
60974807,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
61635300,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
61635353,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
61807959,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63066615,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63066616,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63067684,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63067685,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63260908,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63595415,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63595463,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63599120,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63599146,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
63599202,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
64063322,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64118726,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,N,Y,
64124600,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,N,Y,
64301497,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
64784991,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,N,Y,
64854205,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
64854208,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
64914925,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
64976341,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,N,Y,
64978435,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978436,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978437,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978438,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978439,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978440,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978441,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978444,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978445,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978446,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978447,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978448,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978450,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978451,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978452,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978453,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978454,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978455,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978456,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978457,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978458,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978459,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978461,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978462,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978463,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978464,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978465,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978466,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978510,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978511,B,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
64978512,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65275233,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65275437,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65275581,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65275635,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65275671,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65275713,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65275805,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65275866,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65276049,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65276612,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65276670,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65276732,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65277943,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65277969,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65278005,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65278070,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65278209,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65281272,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
65398695,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
65399150,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
65457513,B,IRD_IRS,InterestRate:IRSwap:FixedFloat,,MKT_OP,,N,N
65525401,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,N,Y,
65705691,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
65705696,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
65764252,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
65944055,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,MKT_OP,Y,Y,
65944286,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,MKT_OP,Y,Y,
66433756,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
66433757,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
66496831,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
66496832,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
66552936,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
66552985,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
66552986,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
66552991,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
66552994,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,MKT_OP,Y,Y,
66552998,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
67222260,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
67223746,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleIndex,C                                                 ,MKT_OP,,Y,
67224397,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleIndex,C                                                 ,MKT_OP,,Y,
67371636,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
67443138,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,MKT_OP,N,Y,
67443140,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,MKT_OP,N,Y,
67443141,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,MKT_OP,N,Y,
67443143,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,MKT_OP,N,Y,
67443146,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,MKT_OP,N,Y,
67443147,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,MKT_OP,N,Y,
67443410,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,MKT_OP,N,Y,
67443455,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,MKT_OP,N,Y,
67443494,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,MKT_OP,N,Y,
67443555,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,MKT_OP,N,Y,
67443574,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,MKT_OP,N,Y,
67443581,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,MKT_OP,N,Y,
67516047,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
67516048,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
67590194,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
67657550,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,N,Y,
67662435,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
67662438,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
67727279,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
67727280,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
67849717,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
67851472,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
67851475,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
67979627,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
67979630,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
68041867,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
68041870,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
68103508,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,N,Y,
68165968,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
68420604,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
68420605,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
68602531,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
68847820,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,N,Y,
69126615,B,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69185175,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
69185383,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
69185544,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
69317966,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
69317967,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
69571928,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572250,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572267,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572273,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572290,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572302,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572327,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572337,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572369,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572404,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572429,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572448,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572474,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572488,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572512,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572523,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572726,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572769,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69572971,B,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,,Y,
69573152,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,N,Y,
69573240,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69573486,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
69639587,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
69639588,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
69767583,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
69832537,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,Y,Y,
69955388,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
70044241,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,MKT_OP,Y,Y,
70446988,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
70451127,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,N,Y,
71381691,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71381722,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71381908,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71381971,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71381998,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71382151,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71383650,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71383743,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71383783,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71383797,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71451404,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71451480,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71451708,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71451760,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71452065,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleIndex,C                                                 ,MKT_OP,,Y,
71452066,B,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleIndex,C                                                 ,MKT_OP,,Y,
71452076,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleIndex,C                                                 ,MKT_OP,,Y,
71452077,B,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleIndex,C                                                 ,MKT_OP,,Y,
71467849,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71467850,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71467853,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,MKT_OP,Y,Y,
71752632,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71752848,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71752986,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71809672,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71809748,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71809805,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71809836,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71809865,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71809890,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71812267,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,MKT_OP,Y,Y,
71813505,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
71937987,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72057980,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72058003,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72060635,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72061551,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72116727,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72119331,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72124566,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72124659,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72124731,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72182098,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72182349,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72182406,S,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
72182501,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
